"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18969","validate with empty login and password fields","firefox","Wed Mar 12 11:04:40 GMT 2025","passed","Wed Mar 12 11:04:59 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","2490","should show error when login is missing","firefox","Wed Mar 12 11:05:16 GMT 2025","passed","Wed Mar 12 11:05:18 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","12318","validate with invalid login and password fields","webkit","Wed Mar 12 11:05:23 GMT 2025","passed","Wed Mar 12 11:05:35 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","13837","validate with valid login and password fields","webkit","Wed Mar 12 11:05:23 GMT 2025","passed","Wed Mar 12 11:05:36 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","689","should disable register button when all fields are empty","chromium","Wed Mar 12 11:04:37 GMT 2025","passed","Wed Mar 12 11:04:38 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","18954","validate with only valid login field","firefox","Wed Mar 12 11:04:41 GMT 2025","passed","Wed Mar 12 11:05:00 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","2167","should register successfully with valid data","webkit","Wed Mar 12 11:05:39 GMT 2025","passed","Wed Mar 12 11:05:41 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","2472","validate with only valid password field","firefox","Wed Mar 12 11:05:13 GMT 2025","passed","Wed Mar 12 11:05:16 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","20211","validate with invalid login and password fields","firefox","Wed Mar 12 11:04:40 GMT 2025","passed","Wed Mar 12 11:05:00 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","1490","should show error when first name is missing","chromium","Wed Mar 12 11:04:38 GMT 2025","passed","Wed Mar 12 11:04:39 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","2143","should show error when last name is missing","firefox","Wed Mar 12 11:05:16 GMT 2025","passed","Wed Mar 12 11:05:18 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","14758","validate with valid login and password fields","chromium","Wed Mar 12 11:04:17 GMT 2025","passed","Wed Mar 12 11:04:31 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","2345","should show error when login is missing","webkit","Wed Mar 12 11:05:41 GMT 2025","passed","Wed Mar 12 11:05:44 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","10907","validate with only valid login field","webkit","Wed Mar 12 11:05:23 GMT 2025","passed","Wed Mar 12 11:05:34 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","1720","should show error when last name is missing","webkit","Wed Mar 12 11:05:42 GMT 2025","passed","Wed Mar 12 11:05:43 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","21744","validate with valid login and password fields","firefox","Wed Mar 12 11:04:40 GMT 2025","passed","Wed Mar 12 11:05:02 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","11657","validate with only valid login field","chromium","Wed Mar 12 11:04:17 GMT 2025","passed","Wed Mar 12 11:04:28 GMT 2025","Login Page Validation","test/mainPage.spec.ts","",""
"","1599","should show error when login is missing","chromium","Wed Mar 12 11:04:38 GMT 2025","passed","Wed Mar 12 11:04:39 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","1397","should show error when last name is missing","chromium","Wed Mar 12 11:04:38 GMT 2025","passed","Wed Mar 12 11:04:39 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
